name,objra,objdec,C,A,S,nsa_sersic_mass,LogMass,nsa_sersic_ba,nsa_sersic_n,PETRO_TH90,log_age_mean_LW,log_ZH_mean_LW,log_SFR_ssp,log_SFR_Ha,vel_sigma_Re,modelMag_r,sSFR_Ha,sSFR_ssp,Compactness,Morphology_Index,Ellipticity,Z_per_Age,vel_sigma_norm,Central_Brightness,SFR_Consistency,Mass_to_Light,Bulge_Proxy,Mass_Category,Age_Category,Morphology_Category,SFR_Category,Compactness_Quantile,Mass_Category_Ord,Age_Category_Ord,SFR_Category_Ord,Morph_Disco,Morph_Intermedia,Morph_Esferoidal
manga-8597-1901,225.941781342,49.5258812712,-0.8907559907409675,-0.29200664121401476,-0.06421035698752232,-1.2617535643771753,-1.264604531966879,-0.8056238157559511,-1.102609714876947,-1.3520590658659284,-0.13129555351225758,-0.4745360747001003,-0.1384905709173868,-0.0066388429775044,-0.14858689328745223,0.6062363871465389,-9.887151190179022,-9.624294479725693,7.492640262044861,2.8569999999999998,0.566473,-0.0490967798588775,0.2036396962616688,10.53826029146881,0.26285671045333,15.704618272763202,0.28756984484285825,Enana,Media,Disco,Moderada,1.0,0,1,1,True,False,False
manga-8597-1902,223.391244075,48.6987897054,-0.21143973873161087,-0.4969760259404645,-0.16166606428493,0.00010746630910730116,0.003831389518636146,-0.16772519983378373,0.6186339920328777,-0.9629921531238458,1.5141557258390332,1.1191187965511218,-1.8078613427619115,-0.8772219014523955,-0.8034319178535965,-0.17986379207070835,-12.0467174828478,-11.85080199867987,8.290058449692877,3.266,0.419956,-0.010167994685334658,0.12398926799632974,9.32861100879421,0.1959154841679298,16.31949617348106,0.7805620798419389,Intermedia,Vieja,Esferoidal,Pasiva,2.0,1,2,0,False,False,True
manga-8597-3701,224.835531726,47.5670512067,1.8384228569882428,0.28978667320852136,-0.15102522644282443,1.4010343522606357,1.397628041791165,-0.5138509034180905,1.2760203609478897,1.3949555020296687,1.3710862799424164,0.4692363810926399,-0.4736672314765634,0.06406372737204453,-1.4949174054680991,0.6916551077995281,-11.699573647159571,-11.765082642864305,8.210122023022477,4.205,0.49772799999999995,-0.02289936382044171,0.039278424405837724,7.689023579215297,0.06550899570473445,17.63821871864222,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,2.0,2,2,1,False,False,True
manga-8597-3702,224.56089,48.48371,-0.9760865284537138,0.5012866298849992,-0.20375179938463964,-0.9680726073750227,-0.9687787132347603,-0.5243740976102588,-1.7748940071784391,-1.676375772317185,-0.3317869965224983,-0.10135620557561195,0.16637362384830617,-0.0502560499522472,0.507252586663453,1.534043231655062,-10.169216479369942,-9.6368125537227,7.844538360577194,2.454,0.500154,-0.038914704945253835,0.2749161449331078,11.93994290674835,0.5324039256472409,16.37287532518372,0.12435300177159621,Enana,Joven,Disco,Moderada,1.0,0,0,1,True,False,False
manga-8597-3703,224.749646935,48.4098554221,0.8556293148182545,-0.45319053116802577,-0.27553005765072436,0.9653909556521262,0.9663771852186116,0.14253955093220788,1.1720460882728305,0.33404558592505,1.6138315360532232,0.8930167510050443,-0.6728789542327246,0.569571719970134,-0.21383886306785824,-1.7873812600836394,-10.888355723623114,-11.629868493036682,8.414924024143978,3.768,0.35328400000000004,-0.014244901364981648,0.18846144928581451,6.50334756165557,0.7415127694135686,16.39106712678762,0.8897339240589006,Masiva,Vieja,Esferoidal,Moderada,3.0,2,2,1,False,False,True
manga-8597-3704,224.615816702,48.4923712235,1.979633180167498,-0.1156352979235544,-0.030893606913288397,1.1283178547537742,1.1279135069674746,1.077184613092951,1.2760203609478897,0.5847270641514529,1.4611985016773348,2.218278423949693,-0.5413744158098723,-0.23782955912911583,-1.4194019346452416,-1.7832333434642087,-11.89309737601057,-11.638667883050395,8.41099870929116,4.497,0.16669299999999998,0.0069530944875041975,0.048705521606812,6.228811614414756,0.25442949296017503,16.499740190831126,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,3.0,2,2,1,False,False,True
manga-8597-6101,226.079827,48.6147207122,0.017481837882714655,-0.19032150465146433,0.37413750800860623,-0.5138393535812128,-0.5118104330199708,-1.4725382818455106,-0.5486441792344773,-0.1256989041260663,0.2328328576394846,0.6389256098671198,-0.8737913043958557,-1.7930347745707653,0.8269459232650238,-0.2728973994194582,-13.33533227291894,-10.744610755323478,7.575130758271599,3.777,0.737189,-0.020374974889696803,0.30637018169789365,8.383319956568812,2.5907215175954628,15.907972902949941,0.44735812377277623,Intermedia,Media,Disco,Pasiva,1.0,1,1,0,True,False,False
manga-8597-6102,225.807374327,48.8988712756,0.425269452344479,-0.39882479734469284,-0.28558604407264415,0.8246484196363681,0.8266032910521618,1.0595911348581433,0.8809732998163373,-0.034865286167033556,1.0643025821430674,0.9026845708216833,-1.1913645447372063,-0.8025987789106601,-0.30928253721348614,-0.13285345586025354,-12.498499225837943,-11.932878663753513,8.480428290163674,3.4979999999999998,0.17003400000000002,-0.014398855826535757,0.1783114409692482,8.428235363151668,0.5656205620844301,16.90808827220887,0.8379461028015524,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-8597-6103,226.247573445,48.6466258595,-0.7502566153658771,0.16195076876450046,0.3115267914647717,-0.28639043202268505,-0.28339330780129124,-0.32708475117700514,-0.8759131344715132,0.47558921129533505,-0.3509063500043562,0.4406510949496794,1.1540963021785688,1.0960152317234313,0.5065203912133969,-0.8956643127731302,-9.578838542569095,-9.48737319204944,7.482515464656814,3.1449999999999996,0.45528900000000005,-0.02539996133509475,0.27124580372390983,7.133722296543978,0.09146535051965599,15.835772673345089,0.3508454014518986,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8597-6104,226.262712899,48.0770491966,-1.0589300442035472,-0.15130992664416784,-0.21415278089654166,-1.3266016646374768,-1.3299472004692576,-1.102673271030356,-0.4570939387232163,-0.5410228363186956,-1.9357526680947519,-0.2077807730544286,0.6691689570275756,0.3989505870566302,0.6510220035355962,1.5108940998226443,-9.390553105719055,-9.01143596145668,7.1216650221502205,2.5620000000000003,0.63993,-0.045293841340464366,0.2925797748176398,10.806927552499957,0.37911714426237497,16.080000128456103,0.4750483946070852,Enana,Joven,Intermedia,Moderada,0.0,0,0,1,False,True,False
manga-8597-9101,224.298391732,49.6289892627,0.4546853705693674,0.34307356443210185,-0.008455733667340714,1.5377764717498157,1.5325351544668497,-0.2010147267881353,0.7467830557721397,0.6541458846133248,0.964133737861073,0.9960203625727057,0.4803557799413562,-0.19837865942617813,-0.3068170494497876,-0.970032277301568,-12.10642144882895,-11.172793406071483,8.643850251901917,3.5700000000000003,0.427273,-0.012687350761225444,0.1767058993415331,6.865110228064237,0.9336280427574688,17.049600287982088,0.8098128269801073,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-8597-9102,225.199638673,48.6075536115,-0.7848855089795884,-0.3128332810501527,-0.16166606428493,-0.919631106183155,-0.9200053999903549,-0.9654312800406244,-1.0528196391997036,-0.8395212162699445,-0.859394554136457,-0.6083667587648587,-0.01476665776493176,0.2837995510564892,1.5992412591534353,1.0791899653309172,-9.827947615301063,-9.802491492179175,7.560267188154723,2.8440000000000003,0.605523,-0.0550562440236898,0.3886620424595175,10.581921393323535,0.025456123121886998,16.188612758131175,0.301157892386899,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8598-12701,228.459158597,47.527251939,-1.8362365886817917,-9.316034214107814,-0.41186859666817754,0.23552791792136576,0.23937448950951665,-0.2617017605885413,1.2361904050331323,1.7640446323660524,0.02387931217902173,-1.0759778656449863,-0.9136816790311582,0.15666685912700298,-0.15354921507771183,-0.46258251448320026,-10.813378160746385,-11.31556128071674,7.247020086033302,7.461999999999999,0.44069800000000003,-0.06838428862864902,0.19737612217972955,6.024581637862976,0.502183119970355,16.37358155819398,0.8994323765535214,Intermedia,Media,Esferoidal,Moderada,0.0,1,1,1,False,False,True
manga-8598-12702,228.605456832,48.2508787898,-0.8432320672785693,0.08411532192781658,-0.1403370366638271,0.31718955370373886,0.32096881785651044,-0.2577618094237219,-0.9748622666207657,-0.23603522251633707,-1.1125969017635096,-1.2661709608924046,1.560972179543436,1.4859210595763606,0.8632676130448096,0.0011476905286371482,-9.726501948168538,-9.659683852264928,8.218888433521514,2.714,0.43982299999999996,-0.07964676404946924,0.3056298646403864,8.777141046255224,0.06681809590360899,16.616706142325288,0.3227935811968933,Intermedia,Joven,Disco,Activa,2.0,1,0,2,True,False,False
manga-8598-12704,230.539936275,48.3921293078,-0.2645410210388215,1.1154078387174713,0.10640298246722064,-1.4782929020196107,-1.4828063753985146,-1.5964566790519807,-1.2887600877635745,-0.604310773547609,-1.9342297041399372,-1.594333452042736,0.7189341519035897,0.5756882773991429,1.055518931755643,0.8636888741473531,-9.098096252595129,-8.856610335559196,7.0256478286113815,3.0460000000000003,0.771449,-0.09767782019712694,0.33679196261321853,10.094973870055298,0.2414859170359327,15.64782840789513,0.23848228034411392,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-8598-12705,230.148287904,47.6598734854,-0.38716426858965297,0.23687741061716236,-0.1188193996069093,1.3472341864401334,1.3444886577170048,1.37537828978976,-0.20579518293967553,-0.16541708930051696,-0.49887512162889863,-0.48174614514218744,1.6017666426966801,1.7469664202705844,0.3451456711954639,0.09594925286586459,-10.2403349736638,-10.323602946057445,8.878720895113155,2.99,0.11094199999999999,-0.05017391357375999,0.2472792367434561,8.80161106157918,0.08326797239364603,17.34546259778735,0.5514273484806953,Masiva,Joven,Intermedia,Activa,3.0,2,0,2,False,True,False
manga-8598-1901,229.417852657,49.0981424081,-1.3360623359208956,-0.09772334034169947,-0.3448694803252228,-0.13759187996670136,-0.13414319064245347,1.4101665401603125,-1.5009727876089085,0.7374830250730602,0.11011993929558518,0.05503465207301454,-0.30255548250183606,0.40871751715653476,0.5244689518461286,-0.4866252985941354,-10.281627887506591,-10.592945338159947,7.47269704704125,2.221,0.10454200000000002,-0.034082843815765776,0.2724262168724832,7.227998358820471,0.311317450653356,16.09914783081893,0.1860723012092103,Intermedia,Media,Disco,Moderada,1.0,1,1,1,True,False,False
manga-8598-1902,230.342639198,48.4157924689,0.25396673313716733,-0.5603432701444183,-0.04204470851004913,0.07767502026704283,0.08148952515105337,-1.578553559317414,-0.10908994704941623,-0.69929858710581,0.86878257882014,1.005204233494991,-1.4968080987219612,-0.7205611356963596,0.14746471702873307,-1.0710415673816653,-11.85765248750478,-11.65798407523601,8.240405889423208,3.676,0.7664420000000001,-0.012567523024082572,0.2309713516975479,8.212900804763382,0.19966841226876997,16.033151694823722,0.5806166776486128,Intermedia,Media,Intermedia,Pasiva,2.0,1,1,0,False,True,False
manga-8598-3701,229.675248887,47.5512606935,0.8412421321095387,-0.23611365955099545,-0.2552683928552017,1.2624683328739257,1.2606949455484513,0.857506695280306,1.2760203609478897,0.5394282056828015,1.4923524894102271,1.1356630969608832,-1.1762820000389116,-0.40280679394417623,-1.5385363840350021,-0.9768415672003387,-12.200619814833686,-12.209536717985525,8.518663223508938,3.7169999999999996,0.20884499999999995,-0.009883829949417527,0.033979469443961685,6.987666850194743,0.008916903151839906,16.870382610736904,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-8598-3702,227.696164303,49.2050440748,-0.923245253183759,-0.3093672321987235,-0.23480869380620822,-1.3013356958922144,-1.3044879996698082,0.23826746890586484,-0.5781573769140279,-1.284855053561962,-1.028057013938258,-1.3600574663568934,0.5009468286877743,0.6847837892678363,-0.6638201328475549,0.9953533676473636,-9.141388836361834,-9.144671605211455,7.4355257648235655,2.68,0.33323800000000003,-0.08315429526727935,0.143855469022096,10.91775897516213,0.003282768849622003,15.85069630206458,0.4384760069110623,Enana,Joven,Disco,Moderada,1.0,0,0,1,True,False,False
manga-8598-3703,229.480721787,49.1678335217,-1.1706567107655002,0.12848737276693784,-0.16166606428493,-1.402890780278807,-1.4068227047841915,0.8943566991747677,-1.4311514371090406,-1.2948992929741494,-0.7625668817638528,-1.046772968326012,0.07325786284163367,0.24922392474142596,0.20792767663558465,1.2108279478578805,-9.485171388609528,-9.360241484036955,7.35826084446676,2.457,0.20170699999999997,-0.06989115294533904,0.24447214260807423,11.182861744915307,0.124929904572573,15.871774273806503,0.20288204793594009,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-8598-3704,230.507968208,48.0237110762,-0.21466734802892082,-0.5835005966816255,-0.16166606428493,0.9304193838884866,0.9316661185091332,0.12895964690078834,1.2760203609478897,-0.6324992052704491,1.1047776486108514,1.1727669154177411,-0.9345228069550642,-1.4922813894943414,-1.0967147674345394,-0.007724613240034969,-13.758843755971766,-11.80524936603647,8.798433159928862,3.29,0.356147,-0.009384849192047424,0.08777494085358344,9.174948340513133,1.9535943899352959,17.029807951029476,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-8598-6101,230.362496912,48.6620229067,1.136220858057779,-0.10489408693387078,-0.09711472451623888,0.9967837450181837,0.9975248108329275,0.6144594793025022,1.2760203609478897,-0.33150965189729387,1.0064306588274994,1.1484122612178724,-0.3692782404136245,-1.528409449988336,-1.392256364675517,0.10677662270417987,-13.871446621796832,-11.424691056930751,8.719311326938596,3.992,0.256637,-0.009862687456196539,0.05212272195429448,8.986079074877027,2.4467555648660797,17.12131382429365,0.9051482536448665,Masiva,Media,Esferoidal,Pasiva,3.0,2,1,0,False,False,True
manga-8598-6102,229.468835329,48.684417402,0.6984007677981785,-0.39540956092590673,-0.22450515228930656,0.9568416151823084,0.9578927524726666,-0.08023822108300979,1.2760203609478897,-0.3778368902438887,1.2011510350690282,0.9122729837492795,-0.9018230734178647,-0.9264744167713289,-0.5222805083488785,0.08477175599429483,-12.783504434170862,-11.797776526972456,8.712022426988563,3.713,0.40088199999999996,-0.014131286909570268,0.15414242491374025,9.010975812299893,0.985727907198406,17.08569022937447,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-8598-6103,226.547633247,48.6297675882,0.04401855183189397,-0.2396220769019131,0.607769481008441,-1.1082570603682802,-1.1099625897979772,-1.8680328728411202,-1.3361195780586494,0.643518875079898,-0.4337148668139151,-0.7538899017821566,-0.08058555004106803,0.049333318062011314,0.9910864683803795,-0.0004709107297529766,-9.942091213264714,-9.70338583790892,6.786729260716111,3.987,0.85,-0.05864425965168749,0.3273550586360709,7.821530115553614,0.23870537535579295,15.565455341800533,0.22644820345768824,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-8598-6104,230.471299255,48.627760309,1.4596397668983108,-0.35426775996607807,-0.15102522644282443,1.0964772270798533,1.0963678286414047,0.373413597379619,1.2760203609478897,0.4227021891276326,0.4727267742712225,0.7716499302748797,0.6586879254250146,0.7946247733314568,-0.16136911024367895,-0.337732719808641,-10.776033572306307,-10.767725533405475,8.4622964777145,4.186,0.305331,-0.017403266146564345,0.19383599867719511,7.727129719689874,0.008308038900832981,17.006038717144417,0.9051482536448665,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-8598-9101,229.653985651,49.1805910662,0.5539379093089957,-0.25713398348975175,-0.1933024245277934,1.1613404964382812,1.160618179606684,0.35758173500802637,1.2760203609478897,0.025117613009709817,0.5434669790694554,0.3835530316069031,0.8865367310461729,-0.07979305487677193,-0.940200111320609,0.7618025724322303,-11.715623490261128,-10.659561745686704,8.677473001699152,3.621,0.308577,-0.025654524902319207,0.10584711913035062,9.324554717794442,1.056061744574424,17.514741241887243,0.9051482536448665,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-8600-12701,245.726512153,41.5205767534,1.1953910765430404,0.15077877590478675,0.38678100624028977,0.12159617806277782,0.12544048476289246,-0.11897985577265885,1.2760203609478897,1.578926183618996,-0.058961161815667136,-0.6156032956518416,0.008927461666542425,0.150789492425357,-0.24693856467519282,-0.26173511896369844,-10.739828779974813,-10.552798438266661,7.25909429717365,4.364,0.409301,-0.05322572650410261,0.18735789819605012,6.453415014428456,0.18703034170815303,16.372818418708132,0.9051482536448665,Intermedia,Media,Esferoidal,Moderada,0.0,1,1,1,False,False,True
manga-8600-12702,245.157184068,41.4668735263,-0.8951951519222511,-0.13349751873195323,0.10640298246722064,0.44896049997142023,0.45250449846712787,-0.5753997289490986,-1.4071501341516564,0.06963667930410834,-0.680956481393413,-0.5464668370612868,1.7478411809478993,1.535120309252937,0.9867251391016365,-0.23635287273924455,-9.78388737101881,-9.634635225763315,8.18080103796973,2.9589999999999996,0.511972,-0.0526227649229296,0.3176270709809791,8.212360012278282,0.14925214525549502,16.611275160364283,0.20875976826212833,Masiva,Joven,Disco,Activa,2.0,2,0,2,True,False,False
manga-8600-12703,244.501756382,41.3921900233,-5.299131294692383,-3.275732494959301,-0.3738568577660236,1.4736110540751888,1.469258802210143,0.44895227671933136,1.2760203609478897,1.6209517020217867,1.366932918449488,0.4687215450058531,-0.17747124792161093,-0.10153071650795698,-1.3313178665038525,-1.0089256683111074,-11.943951507368759,-11.594343310897992,8.145870123090543,-8.164,0.289926,-0.02291437556596381,0.05912631600061062,5.6866625353119815,0.349608196470768,16.994447236271615,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,2.0,2,2,1,False,False,True
manga-8600-12704,244.882923706,41.6624626675,-1.1307679735631564,8.842221331090359,15.229869383567586,-0.5597947928725253,-0.5579982748977544,-0.8060924573339535,-1.0169761392064922,0.5493506255912531,-0.7551636914930011,-1.1617969520380027,0.3775199607337575,0.7630677735334377,0.5427960748253671,-0.3584141724696261,-9.644681885832822,-9.800022404305686,7.24789854767449,7.997999999999999,0.566586,-0.074193143618536,0.27651874889172845,7.56587804605751,0.1553405184728632,15.839773456557353,0.3110522931540854,Intermedia,Joven,Disco,Moderada,0.0,1,0,1,True,False,False
manga-8600-12705,246.230936349,41.9002554629,-0.13035798977221189,-0.16197342936696774,-0.10799034515289702,-0.35620509314639365,-0.3534711988302209,-0.2834833458170323,-0.7428501533314572,-0.25625174789456723,-1.5626269446930976,-1.5777808489681642,0.4811991094148945,0.4819935943362316,1.4671253172872574,0.6723508092369779,-10.050450725659275,-9.879830572635207,7.746264941486654,3.2689999999999997,0.44554400000000005,-0.09506033406097551,0.3711889415276814,9.520331365940269,0.1706201530240686,16.424494522416413,0.38948687024826695,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8600-1901,242.585224552,43.0096434555,-0.41241909387660997,-0.2396220769019131,-0.21415278089654166,-0.7509880667029055,-0.7502740838560853,-0.047717162571587736,-0.43132805529911844,-0.7977164694904352,-0.6618090258564433,-1.1285615307374812,0.7790335837233915,1.2937639820523508,-0.3770108023692141,0.23645011328504292,-9.086681025598836,-9.385907357066332,7.672426906491852,3.015,0.393848,-0.07259811395830619,0.1755361008185574,9.596126191769667,0.299226331467497,15.939714557089852,0.4828698525487334,Intermedia,Joven,Intermedia,Activa,1.0,1,0,2,False,True,False
manga-8600-1902,244.39055191,41.6885471216,0.01913813884022616,-0.4260731522787751,-0.2955918154035953,-0.18930506070311673,-0.18599581091372142,-0.19468417313992684,0.15334035106699606,-1.1139221738436438,1.1779764648057336,0.4445430588135415,-1.5906962335596087,-0.33861196424920204,-0.6471555355043307,-0.573139518365591,-11.119429785531159,-11.541174449581849,8.212958887337146,3.256,0.425879,-0.023621209705815976,0.14267516147056408,9.08829493642426,0.4217446640506901,16.02828304007331,0.6578138022529478,Intermedia,Vieja,Intermedia,Pasiva,2.0,1,2,0,False,True,False
manga-8600-3701,245.912437896,41.834008415,-0.4281639144873732,-0.34048873060754603,-0.09711472451623888,-1.0631692967498056,-1.0645476379830041,-1.3437954124134142,-1.1614937085021257,0.3909438121361453,-0.9435892092859401,-1.231012549335563,-0.5244533527720839,-0.2076939629037926,1.4123633567289975,0.7076733855270263,-10.291608187933212,-10.063422107678583,6.934542756235853,3.144,0.702529,-0.07758629155566162,0.3707522620706686,8.866603608280613,0.22818608025462805,15.906031440229476,0.27174315208210315,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-8600-3702,243.880654131,41.4070168921,0.15429090458892325,-0.44980803342378933,-0.2552683928552017,0.02761597729687045,0.0313774881142991,-0.5933832513122843,0.42249250869196286,-1.1702388491001972,1.2908665835320965,0.910555411539928,-1.5420854842475717,-0.9870630516690987,-0.8586418035763711,-0.870905320423172,-12.244481372302701,-11.65828169892266,8.390479340958656,3.384,0.516159,-0.014109304197227727,0.11744048297533925,8.861006303342426,0.5861996733800399,16.07122294692755,0.7316644302048302,Intermedia,Vieja,Intermedia,Pasiva,3.0,1,2,0,False,True,False
manga-8600-3703,245.865872374,41.706383369,2.2725186550210013,0.2822050526076034,-0.1403370366638271,0.7827617512417869,0.7849644182410964,1.6346136838793344,1.2760203609478897,0.9438353215154045,1.3034894403805812,1.1119257775055877,-1.069216705386683,-0.35724004852969754,-0.6256130851924491,-1.7064356011473125,-11.82209408305313,-11.810179436559832,8.018109452722593,4.436,0.06374599999999997,-0.010388919344290636,0.14282642020445685,5.88399888051957,0.011914646493299985,16.29655202782063,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-8600-3704,245.845279189,41.6511881825,0.05897909470984259,0.34689418223447643,0.10640298246722064,0.1353400099168496,0.13919038365508601,-0.5716482029635711,-0.6879720562993644,0.5493506255912531,-0.9270465018856953,-0.8191913062307039,1.77061477799509,1.8019499639330825,0.06026641773920361,-1.1437792797094226,-9.387686228276877,-9.4019591156476,7.752213417824562,3.436,0.5111,-0.06228890734483699,0.2212488696010198,6.8246280460575095,0.014272887370722964,16.047588326707427,0.4056868689956009,Intermedia,Joven,Disco,Activa,1.0,1,0,2,True,False,False
manga-8600-6101,242.438114947,42.4399480653,0.5539379093089957,-0.513723943605261,-0.18280487018470912,0.9282414263126433,0.9295039475069974,0.5906731816857711,0.8673994442548763,-0.4109188790435312,0.837303866957977,1.5239066912837396,-0.4006363035831981,0.06406372737204453,-1.1368773153218728,-0.0482905898568339,-11.390892351300103,-11.402381884478121,8.706672739153962,3.7060000000000004,0.26138300000000003,-0.0034324414369887282,0.08300104120581976,8.90745360919268,0.011489533178019484,17.011677422782753,0.8352202429203381,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-8600-6102,244.658477688,41.1367555044,-0.12709907390356295,-0.11921172345663505,0.10640298246722064,-0.5985578339720863,-0.5969661410795994,-1.5996386850812325,-0.6416569042145917,-0.7050707911089173,-0.7896884196140356,-0.8276290317206391,-0.4513109438040295,0.23264186185529567,-0.23536582682780546,1.0599259086593211,-10.126271484343961,-10.363837260541779,7.750213474213117,3.449,0.7723409999999999,-0.06216376642111279,0.1911333845614619,10.424965812172,0.237565776197817,16.423149276650186,0.4194607862700257,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8600-6103,244.419754347,41.8991544902,-0.07970973706754146,-0.35770743776078506,-0.12960169516447362,0.5384870834387606,0.5417787231622798,-0.5958019063551802,-0.28924292122920353,-0.36774857326134563,0.1145539578008392,0.33658563880089537,0.4054773357456572,0.40770508313851217,0.19224694021012148,-0.14026412548128708,-10.757322089504314,-10.565182124687498,8.426201172215789,3.336,0.516723,-0.027246073106321385,0.23401795391632768,8.769168089507566,0.1921399648168155,16.71147206371863,0.5260875563572454,Masiva,Media,Intermedia,Moderada,3.0,2,1,1,False,True,False
manga-8600-6104,245.298467101,42.1387339672,-0.19043089555521178,-0.13706398778986015,-0.008455733667340714,-0.8126147960628927,-0.8122854914961615,-1.5337296301986962,-0.8266880130484741,-0.9216098949265733,-1.4273318825227532,-0.9452717336968794,0.9902910215876681,0.90873152885751,0.6979262086434955,0.9391587365587698,-9.333227510790577,-9.200708828944782,7.674699908771339,3.3150000000000004,0.753992,-0.06841694496980462,0.294475424468087,10.499143077432485,0.13251868184579396,16.20494880510421,0.3650261291968394,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8600-9101,244.15763746,42.4488084008,2.5859144683394555,1.3952992634421253,1.0388691073122633,1.9372064510384264,1.9252852904340103,0.15923877595830196,1.2760203609478897,1.7018226451195553,0.8038791368861485,0.17362907277367656,0.8806534358887164,-0.9596865237841432,0.29636367989599643,0.6875364379027942,-13.464956821260085,-11.156287270824867,8.396882724949421,5.244999999999999,0.34977,-0.03018100948030345,0.2401592565259307,7.30703725965293,2.308669550435219,17.974069948394117,0.9051482536448665,Masiva,Media,Esferoidal,Pasiva,3.0,2,1,0,False,False,True
manga-8601-12701,247.718035556,41.2861515449,2.4854715349374095,2.32343151582813,0.361534295181869,0.8221136956942015,0.824084083642658,0.9411215654061765,1.2760203609478897,1.9870781916403177,0.9922448239401791,0.22683800760914782,-0.6971787175479464,0.4126113131559808,-0.29282568560530015,1.184268885789306,-10.944324159169065,-11.552753747265784,7.535141833825769,4.489000000000001,0.19268799999999997,-0.028693411861675507,0.18014479172309908,7.522011108391002,0.608429588096719,17.487491517775236,0.9051482536448665,Masiva,Media,Esferoidal,Moderada,1.0,2,1,1,False,False,True
manga-8601-12702,247.591672626,40.9242421985,-1.7969379583810592,0.14334051444782425,0.14171234575882613,-0.2047789524704667,-0.2015151095684476,1.4997577643175013,-1.7748940071784391,0.6436973468452261,-0.5954265214426459,0.0197882473846151,1.1126534325508408,1.0093161366924848,0.5174934315360112,-0.9553224496705459,-9.705078143448498,-9.573360084968458,7.466614929583564,2.258,0.08815600000000001,-0.03615449603044807,0.2720126389785074,6.890438851760354,0.13171805848003998,15.873065516185289,0.12435300177159621,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-8601-12703,247.57407,40.59861,-0.6728914485913893,0.22558898393095092,0.059930909615261777,-0.44807271677086424,-0.44573178189734985,1.2487361372600685,-1.4075215455490322,0.7893397496218402,-0.5985128994818466,0.02917474260251187,1.0898091881745717,0.9607277703769936,1.730294101158589,-0.6728573936108141,-9.565243527498504,-9.409967603176417,7.222368167088843,2.969,0.134421,-0.03591265721164101,0.39819750246982316,6.989620232358089,0.15527592432208798,15.800770201451474,0.2086684283926041,Intermedia,Joven,Disco,Moderada,0.0,1,0,1,True,False,False
manga-8601-12704,249.079028876,40.4226964568,2.254410653325225,1.438393383634161,1.2299153514026564,1.6818345345973138,1.6744140230813203,1.310653472765985,1.2760203609478897,0.2737511243228041,0.7840757627472986,0.357650957644955,-0.3883040070568587,-0.8500485338516124,-0.779070068866626,0.03712982800254734,-13.129275525791423,-11.880410367179197,8.90378042220444,5.201999999999999,0.12290599999999996,-0.02596157336588028,0.12356429448100593,8.270490312156955,1.248865158612226,17.53402642464752,0.9051482536448665,Masiva,Media,Esferoidal,Pasiva,3.0,2,1,0,False,False,True
manga-8601-12705,250.12314401,39.2351144868,-0.17099293439142646,-0.3473823076069475,-0.15102522644282443,0.24790170477812412,0.25174184109039927,-1.0261450814431936,-1.029010359157657,0.5808610517749776,-0.2632060855341566,0.055470598576277036,0.534993091625337,0.8938943360534245,0.13434739096462114,-1.1714864719811098,-10.119288932036056,-10.276108084513611,7.817168142230846,3.2569999999999997,0.620641,-0.03466781409425833,0.22887925836123885,6.764407191706752,0.15681915247755518,16.11667939285401,0.3077200254543805,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
